opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
waewv7yd,cassey_cress,gtx_basic,yearin,won,2017-11-22,2017-12-07,609.0
3rjpz634,corliss_cosme,gtxpro,konex,won,2017-11-22,2017-12-06,4492.0
fzh6njaq,maureen_marcano,gtx_plus_basic,rantouch,lost,2017-11-22,2017-11-27,0.0
4mpm6zpu,reed_clapper,gtxpro,yearin,lost,2017-11-22,2017-12-06,0.0
u0xdmzk8,violet_mclelland,mg_special,kan-code,won,2017-11-22,2017-12-05,47.0
j1g2szkd,zane_levy,gtx_basic,goodsilron,engaging,2017-11-22,2017-05-22,472.0
bf9d3hvc,corliss_cosme,gtx_basic,donquadtech,lost,2017-11-23,2017-12-02,0.0
ymwg4z3s,kary_hendrixson,gtx_plus_basic,warephase,engaging,2017-11-23,2017-05-22,472.0
6at4vs58,kary_hendrixson,gtx_basic,sonron,won,2017-11-23,2017-12-08,484.0
s5fbj31p,marty_freudenburg,mg_advanced,ron-tech,lost,2017-11-23,2017-11-25,0.0
62jlad45,niesha_huffines,mg_special,toughzap,lost,2017-11-23,2017-11-28,0.0
z7gje1k0,rosalina_dieter,mg_special,dalttechnology,won,2017-11-23,2017-12-07,49.0
pv3th2ff,vicki_laflamme,mg_special,hottechi,engaging,2017-11-23,2017-05-22,472.0
4zqtms3z,violet_mclelland,mg_special,kan-code,engaging,2017-11-23,2017-05-22,472.0
n6zlw0og,cassey_cress,gtx_plus_basic,ganjaflex,won,2017-11-24,2017-12-05,927.0
ij2clolz,daniell_hammack,gtxpro,acme_corporation,won,2017-11-24,2017-12-09,4445.0
k4n74v6u,darcel_schlecht,gtxpro,codehow,won,2017-11-24,2017-12-04,5110.0
h7gflcdh,elease_gluck,mg_special,blackzim,won,2017-11-24,2017-12-18,62.0
0qmoidet,james_ascencio,gtx_plus_basic,konex,won,2017-11-24,2017-12-11,1049.0
33jwqh71,kami_bicknell,gtx_plus_basic,labdrill,won,2017-11-24,2017-12-05,885.0
d55htkru,kary_hendrixson,gtxpro,newex,engaging,2017-11-24,2017-05-22,472.0
z9wfxnx3,markita_hansen,mg_advanced,golddex,lost,2017-11-24,2017-11-29,0.0
7acixbsy,violet_mclelland,mg_advanced,gekko_&_co,won,2017-11-24,2017-12-05,3612.0
meibosw7,wilburn_farren,gtxpro,zencorporation,won,2017-11-24,2017-11-29,5106.0
nbuhfakw,anna_snelling,mg_advanced,genco_pura_olive_oil_company,won,2017-11-25,2017-12-28,2477.0
pj3ngi1y,cassey_cress,mg_special,donquadtech,lost,2017-11-25,2017-12-10,0.0
rdz2fc3a,darcel_schlecht,gtx_basic,warephase,won,2017-11-25,2017-12-11,537.0
r7gyoi0m,james_ascencio,gtx_plus_pro,hatfan,won,2017-11-25,2017-12-10,5547.0
z1if1m5m,moses_frase,gtx_plus_basic,konmatfix,won,2017-11-25,2017-11-29,1001.0
b133echc,vicki_laflamme,gtx_plus_pro,kan-code,lost,2017-11-25,2017-12-05,0.0
p55uv5qw,violet_mclelland,gtx_plus_basic,yearin,lost,2017-11-25,2017-11-29,0.0
h0hdyiyj,wilburn_farren,gtxpro,umbrella_corporation,won,2017-11-25,2017-11-29,5077.0
ebmbp7jq,anna_snelling,mg_advanced,dambase,won,2017-11-26,2017-12-07,3844.0
mauic3dd,corliss_cosme,gtx_plus_pro,sumace,lost,2017-11-26,2017-12-10,0.0
20048jo2,corliss_cosme,gtx_plus_basic,opentech,won,2017-11-26,2017-12-14,1204.0
u071yjyi,darcel_schlecht,mg_advanced,isdom,lost,2017-11-26,2017-12-11,0.0
y3evbv53,gladys_colclough,gtx_basic,stanredtax,won,2017-11-26,2017-12-07,562.0
je63nrua,kami_bicknell,gtx_plus_basic,faxquote,lost,2017-11-26,2017-12-25,0.0
ya8cl4um,kami_bicknell,gtx_basic,sunnamplex,won,2017-11-26,2017-12-01,460.0
43wraj1i,versie_hillebrand,mg_special,rundofase,won,2017-11-26,2017-12-11,66.0
da7bzmmo,versie_hillebrand,mg_advanced,cancity,won,2017-11-26,2017-12-12,3309.0
6qrzcdl0,violet_mclelland,mg_advanced,massive_dynamic,lost,2017-11-26,2017-11-27,0.0
348coz5o,darcel_schlecht,gtxpro,genco_pura_olive_oil_company,won,2017-11-27,2017-11-30,4888.0
gluyx9kn,hayden_neloms,gtx_plus_basic,j-texon,won,2017-11-27,2017-12-12,1192.0
2dt6w3ha,reed_clapper,mg_advanced,bluth_company,lost,2017-11-27,2017-12-12,0.0
7s8slzdy,rosalina_dieter,mg_special,hottechi,engaging,2017-11-27,2017-05-22,472.0
l8xnqona,zane_levy,gtx_basic,inity,engaging,2017-11-27,2017-05-22,472.0
we03969i,donn_cantrell,gtx_plus_basic,gekko_&_co,won,2017-11-28,2017-12-09,1131.0
3solzezx,hayden_neloms,gtx_plus_pro,goodsilron,won,2017-11-28,2017-12-12,5702.0
maa6tjmm,kami_bicknell,gtx_basic,cheers,won,2017-11-28,2017-12-13,563.0
0dy00j6o,maureen_marcano,gtx_plus_pro,xx-holding,won,2017-11-28,2017-12-11,5886.0
u8iubgtw,niesha_huffines,gtx_basic,domzoom,lost,2017-11-28,2017-12-05,0.0
ev0v1zza,vicki_laflamme,mg_advanced,hatfan,lost,2017-11-28,2017-12-02,0.0
jvf7hzmv,zane_levy,gtx_plus_basic,hottechi,engaging,2017-11-28,2017-05-22,472.0
rcdg00f7,zane_levy,gtx_basic,rantouch,won,2017-11-28,2017-12-04,601.0
xakk81wb,elease_gluck,mg_special,sonron,won,2017-11-29,2017-12-18,58.0
b6cha7cx,hayden_neloms,mg_special,blackzim,won,2017-11-29,2017-12-14,58.0
v263vr1y,hayden_neloms,mg_advanced,finjob,won,2017-11-29,2017-12-14,3285.0
a2ptja6g,reed_clapper,mg_advanced,plussunin,won,2017-11-29,2017-12-08,3494.0
gqds81g1,corliss_cosme,gtx_plus_pro,hottechi,engaging,2017-11-30,2017-05-22,472.0
gudtjy0i,darcel_schlecht,mg_advanced,finhigh,lost,2017-11-30,2017-12-14,0.0
mdk5nqja,donn_cantrell,gtx_plus_pro,initech,won,2017-11-30,2017-12-14,5204.0
gb1k3y4y,garret_kinder,gtx_basic,the_new_york_inquirer,won,2017-11-30,2017-12-15,579.0
kkou11zd,kary_hendrixson,gtx_plus_basic,cheers,won,2017-11-30,2017-12-14,1195.0
khz3iokh,lajuana_vencill,gtx_plus_pro,streethex,won,2017-11-30,2017-12-29,6340.0
q34uwp01,wilburn_farren,gtx_plus_basic,zathunicon,won,2017-11-30,2017-12-19,1179.0
x70bm5fo,anna_snelling,gtx_plus_basic,condax,won,2017-12-01,2017-12-22,1243.0
ncf02fa5,elease_gluck,gtx_plus_basic,zoomit,won,2017-12-01,2017-12-15,953.0
lc93mvyp,kami_bicknell,gtx_basic,hottechi,engaging,2017-12-01,2017-05-22,472.0
xf54byuh,moses_frase,gtx_plus_pro,genco_pura_olive_oil_company,won,2017-12-01,2017-12-09,5619.0
23zl97pn,donn_cantrell,gtx_plus_basic,betasoloin,lost,2017-12-02,2017-12-12,0.0
pvz4ygqg,donn_cantrell,gtx_plus_basic,donware,lost,2017-12-02,2017-12-11,0.0
7l89u5du,hayden_neloms,mg_advanced,plexzap,won,2017-12-02,2017-12-20,3547.0
knn6c4o3,kami_bicknell,gtxpro,green-plus,won,2017-12-02,2017-12-15,4899.0
cxaefadq,kary_hendrixson,gtx_plus_basic,singletechno,won,2017-12-02,2017-12-20,993.0
g6433a35,james_ascencio,mg_special,doncon,won,2017-12-03,2017-12-10,54.0
1wveae8n,jonathan_berthelot,gtx_plus_basic,codehow,lost,2017-12-03,2017-12-20,0.0
tjjfau52,rosie_papadopoulos,mg_special,initech,won,2017-12-03,2017-12-24,58.0
jcj5pjdh,anna_snelling,mg_special,hottechi,won,2017-12-04,2017-12-13,57.0
0rh9w4e2,gladys_colclough,mg_special,streethex,lost,2017-12-04,2017-12-24,0.0
mg3zj8f3,gladys_colclough,gtx_plus_basic,inity,won,2017-12-04,2017-12-11,1110.0
r892od1b,versie_hillebrand,mg_special,rundofase,won,2017-12-04,2017-12-08,57.0
sz09ydef,zane_levy,gtxpro,finjob,lost,2017-12-04,2017-12-20,0.0
9wuyzlbe,zane_levy,mg_special,nam-zim,won,2017-12-04,2017-12-15,64.0
rv7eruut,boris_faz,gtx_plus_pro,zotware,won,2017-12-05,2017-12-07,5172.0
ey0jz32s,corliss_cosme,gtx_plus_basic,zotware,lost,2017-12-05,2017-12-27,0.0
ceyw89rw,kary_hendrixson,gtx_basic,golddex,lost,2017-12-05,2017-12-25,0.0
mbbbomev,markita_hansen,mg_special,faxquote,lost,2017-12-05,2017-12-19,0.0
i6fiz2s5,niesha_huffines,gtx_plus_pro,funholding,won,2017-12-05,2017-12-19,6141.0
07gukig3,violet_mclelland,mg_special,hottechi,engaging,2017-12-05,2017-05-22,472.0
7eydg0cv,anna_snelling,mg_special,statholdings,won,2017-12-06,2017-12-14,56.0
ufaabkqj,cecily_lampkin,gtx_basic,dontechi,won,2017-12-06,2017-12-12,515.0
7zu2a8l1,donn_cantrell,gtx_basic,donware,won,2017-12-06,2017-12-23,698.0
o1hkz4zf,donn_cantrell,gtx_basic,yearin,won,2017-12-06,2017-12-30,481.0
8vo26h1r,kary_hendrixson,gtxpro,faxquote,lost,2017-12-06,2017-12-22,0.0
a2ollgwz,versie_hillebrand,mg_special,rangreen,won,2017-12-06,2017-12-14,49.0
wkiry6ke,kary_hendrixson,gtx_plus_basic,xx-holding,won,2017-12-07,2017-12-18,1111.0
ejyfav40,marty_freudenburg,gtx_plus_pro,toughzap,won,2017-12-07,2017-12-28,5862.0
8a1eb728,rosalina_dieter,mg_special,j-texon,won,2017-12-07,2017-12-16,54.0
rs31u03y,zane_levy,gtx_plus_basic,hottechi,engaging,2017-12-07,2017-05-22,472.0
2kwq6raz,anna_snelling,mg_special,cancity,won,2017-12-08,2017-12-18,60.0
823x29ez,donn_cantrell,gtxpro,plussunin,lost,2017-12-08,2017-12-22,0.0
vl8ynhd7,kary_hendrixson,gtx_plus_basic,hottechi,engaging,2017-12-08,2017-05-22,472.0
yy4vfpnd,kary_hendrixson,gtx_plus_basic,golddex,won,2017-12-08,2017-12-29,1168.0
rylbez4n,violet_mclelland,mg_special,gekko_&_co,won,2017-12-08,2017-12-18,48.0
y4uiuieg,cecily_lampkin,gtx_plus_basic,cancity,won,2017-12-09,2017-12-24,986.0
1hg8vlhu,cecily_lampkin,mg_advanced,toughzap,won,2017-12-09,2017-12-16,3843.0
0oje7j6c,corliss_cosme,gtx_plus_pro,gekko_&_co,won,2017-12-09,2017-12-17,5143.0
ocvccwpq,gladys_colclough,mg_special,codehow,won,2017-12-09,2017-12-24,52.0
s2kbtw2o,james_ascencio,gtx_plus_pro,scotfind,won,2017-12-09,2017-12-23,5576.0
qj9h7y8w,kami_bicknell,mg_special,sunnamplex,won,2017-12-09,2017-12-18,59.0
fna51wn6,kary_hendrixson,gtxpro,j-texon,won,2017-12-09,2017-12-27,4178.0
921apya3,markita_hansen,gtx_plus_basic,lexiqvolax,won,2017-12-09,2017-12-25,1192.0
gmy4u7rd,maureen_marcano,gtx_basic,hottechi,engaging,2017-12-09,2017-05-22,472.0
cpc83nkn,niesha_huffines,gtx_plus_basic,conecom,won,2017-12-09,2017-12-24,1047.0
tbs5y874,reed_clapper,gtx_plus_pro,kan-code,won,2017-12-09,2017-12-17,6456.0
6jz0hcsf,rosie_papadopoulos,gtxpro,xx-zobam,lost,2017-12-09,2017-12-29,0.0
jrsu8alh,anna_snelling,gtx_basic,ron-tech,lost,2017-12-10,2017-12-19,0.0
7gxucfw5,darcel_schlecht,gtxpro,inity,won,2017-12-10,2017-12-17,4755.0
e66ug7vc,maureen_marcano,mg_special,y-corporation,won,2017-12-10,2017-12-25,55.0
7iahpft9,vicki_laflamme,mg_advanced,faxquote,won,2017-12-10,2017-12-18,3078.0
fzwu2i30,zane_levy,gtx_plus_pro,the_new_york_inquirer,engaging,2017-12-10,2017-05-22,472.0
04aowmxv,anna_snelling,gtx_basic,codehow,won,2017-12-11,2017-12-28,537.0
xz9yr78k,gladys_colclough,gtx_plus_basic,hottechi,won,2017-12-11,2017-12-18,1220.0
wzkn6po4,markita_hansen,mg_special,finjob,won,2017-12-11,2017-12-21,53.0
wqsumjrz,versie_hillebrand,mg_special,scottech,won,2017-12-11,2017-12-18,60.0
1rio9pcd,vicki_laflamme,gtx_basic,hottechi,won,2017-12-11,2017-12-29,494.0
tqv7co87,jonathan_berthelot,gtx_basic,genco_pura_olive_oil_company,won,2017-12-12,2017-12-18,480.0
3fjpgyd7,kami_bicknell,gtx_basic,cheers,lost,2017-12-12,2017-12-29,0.0
9aqfu718,lajuana_vencill,gtx_basic,toughzap,lost,2017-12-12,2017-12-15,0.0
auje7izr,maureen_marcano,gtx_plus_basic,hottechi,won,2017-12-12,2017-12-26,1075.0
le3xyxef,reed_clapper,gtx_plus_basic,ganjaflex,lost,2017-12-12,2017-12-25,0.0
pm2bf2kb,cassey_cress,gtx_plus_basic,xx-holding,engaging,2017-12-13,2017-05-22,472.0
iqr162zt,elease_gluck,gtx_plus_basic,hottechi,engaging,2017-12-13,2017-05-22,472.0
tvu1pqel,jonathan_berthelot,gtx_plus_basic,conecom,won,2017-12-13,2017-12-28,1166.0
3rgnkyww,kary_hendrixson,gtx_plus_basic,hatfan,won,2017-12-13,2017-12-26,921.0
k9kgxl2e,markita_hansen,mg_advanced,lexiqvolax,engaging,2017-12-13,2017-05-22,472.0
hncsyu4t,markita_hansen,mg_advanced,faxquote,won,2017-12-13,2017-12-27,3442.0
1pxqz40i,versie_hillebrand,mg_advanced,zumgoity,won,2017-12-13,2017-12-27,3735.0
fyavinlc,vicki_laflamme,mg_special,finjob,won,2017-12-13,2017-12-17,50.0
60jgddro,darcel_schlecht,gtxpro,domzoom,won,2017-12-14,2017-12-19,5052.0
r4bo7k5m,kary_hendrixson,gtx_basic,cheers,lost,2017-12-14,2017-12-29,0.0
x4xn0m8a,kary_hendrixson,mg_special,hatfan,won,2017-12-14,2017-12-30,44.0
m4mavn65,vicki_laflamme,mg_special,doncon,lost,2017-12-14,2017-12-22,0.0
usj0jace,violet_mclelland,gtx_plus_basic,massive_dynamic,won,2017-12-14,2017-12-16,960.0
2smqawoa,boris_faz,gtx_plus_pro,zotware,won,2017-12-15,2017-12-30,6469.0
toj902pf,daniell_hammack,gtx_plus_basic,bioholding,engaging,2017-12-15,2017-05-22,472.0
jayxm4qb,maureen_marcano,gtx_plus_basic,cheers,won,2017-12-15,2017-12-19,914.0
nw5cppiv,versie_hillebrand,mg_advanced,funholding,lost,2017-12-15,2017-12-26,0.0
j5bcaq1z,zane_levy,gtx_basic,bioplex,engaging,2017-12-15,2017-05-22,472.0
8lfa54eq,rosalina_dieter,mg_special,newex,lost,2017-12-16,2017-12-21,0.0
19mld9yf,rosalina_dieter,mg_advanced,j-texon,won,2017-12-16,2017-12-24,3379.0
plq50d2o,anna_snelling,mg_advanced,domzoom,won,2017-12-17,2017-12-26,3240.0
3vpqnw5y,james_ascencio,gtx_plus_basic,cheers,won,2017-12-17,2017-12-31,1007.0
rtwe19su,kary_hendrixson,gtxpro,conecom,engaging,2017-12-17,2017-05-22,472.0
fxyoca0g,markita_hansen,mg_special,j-texon,won,2017-12-17,2017-12-28,54.0
sk30seks,rosalina_dieter,mg_special,golddex,won,2017-12-17,2017-12-25,49.0
q30ovfcz,vicki_laflamme,gtx_plus_basic,sonron,lost,2017-12-17,2017-12-31,0.0
t6mph7jc,violet_mclelland,mg_special,hottechi,engaging,2017-12-17,2017-05-22,472.0
t1gppzxh,violet_mclelland,mg_special,konex,won,2017-12-17,2017-12-24,55.0
wl31fai3,zane_levy,gtxpro,blackzim,won,2017-12-17,2017-12-26,5196.0
6snufvqp,anna_snelling,mg_special,rundofase,won,2017-12-18,2017-12-31,54.0
5u83ywzb,elease_gluck,gtxpro,doncon,won,2017-12-18,2017-12-26,4953.0
zfxybjey,wilburn_farren,mg_advanced,zotware,won,2017-12-18,2017-12-24,3155.0
ngtvhtfh,boris_faz,gtxpro,hottechi,engaging,2017-12-19,2017-05-22,472.0
ohaaranw,darcel_schlecht,gtxpro,bioholding,lost,2017-12-19,2017-12-30,0.0
6gbgf19r,rosie_papadopoulos,gtxpro,plussunin,won,2017-12-19,2017-12-30,4566.0
5xadpm6r,versie_hillebrand,mg_special,bioholding,won,2017-12-19,2017-12-28,58.0
yzx90x8x,wilburn_farren,gtxpro,umbrella_corporation,won,2017-12-19,2017-12-28,4315.0
cnl7pcyu,donn_cantrell,mg_advanced,xx-zobam,lost,2017-12-20,2017-12-28,0.0
hb740blb,hayden_neloms,mg_special,silis,engaging,2017-12-20,2017-05-22,472.0
9m88qxfw,rosie_papadopoulos,gtxpro,vehement_capital_partners,won,2017-12-20,2017-12-29,5574.0
hcqk8nq8,wilburn_farren,gtx_plus_basic,hottechi,engaging,2017-12-20,2017-05-22,472.0
rdhtqlni,cassey_cress,gtx_plus_pro,hottechi,engaging,2017-12-21,2017-05-22,472.0
b50n6rl3,gladys_colclough,mg_advanced,genco_pura_olive_oil_company,won,2017-12-21,2017-12-30,3494.0
hlxsemxv,kami_bicknell,mg_special,doncon,won,2017-12-21,2017-12-28,50.0
mpmg4jty,vicki_laflamme,mg_special,hottechi,won,2017-12-21,2017-12-28,61.0
db801isb,elease_gluck,mg_special,hottechi,engaging,2017-12-22,2017-05-22,472.0
8qjhjxy0,kary_hendrixson,mg_special,sunnamplex,lost,2017-12-22,2017-12-31,0.0
msn4znu6,violet_mclelland,mg_advanced,betasoloin,won,2017-12-22,2017-12-28,3673.0
3mxs2hre,cassey_cress,gtx_basic,ganjaflex,won,2017-12-23,2017-12-31,576.0
1ybatfay,james_ascencio,gtx_basic,singletechno,won,2017-12-24,2017-12-26,538.0
2eblr9n8,lajuana_vencill,gtx_basic,conecom,won,2017-12-24,2017-12-26,622.0
vdga4kxa,violet_mclelland,gtx_plus_basic,bluth_company,won,2017-12-24,2017-12-30,1093.0
6wcnnk5j,maureen_marcano,gtxpro,hottechi,won,2017-12-26,2017-12-29,4433.0
yjtqsz9d,gladys_colclough,gtx_plus_basic,inity,won,2017-12-27,2017-12-30,1052.0
rb8gdyfy,gladys_colclough,mg_special,betatech,won,2017-12-27,2017-12-29,67.0
6cwzfohj,anna_snelling,gtx_basic,green-plus,prospecting,2017-07-22,2017-05-22,472.0
3lclvrvv,anna_snelling,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
yiu1b39v,anna_snelling,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
8e0vrclw,anna_snelling,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
g99cs23f,anna_snelling,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
xrj54gnr,anna_snelling,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
gr9s7vhi,anna_snelling,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
q9uwoc28,anna_snelling,gtx_plus_basic,plusstrip,prospecting,2017-07-22,2017-05-22,472.0
yl29kx3l,anna_snelling,gtx_plus_basic,zumgoity,prospecting,2017-07-22,2017-05-22,472.0
ojdzn6uk,anna_snelling,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
om60bj4s,anna_snelling,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
9pdr4x2r,anna_snelling,gtx_plus_pro,hatfan,prospecting,2017-07-22,2017-05-22,472.0
9p9isecl,anna_snelling,gtx_plus_pro,sumace,prospecting,2017-07-22,2017-05-22,472.0
0d8y5ja0,anna_snelling,gtx_plus_pro,hottechi,prospecting,2017-07-22,2017-05-22,472.0
gnn53c6d,anna_snelling,gtx_plus_pro,hottechi,prospecting,2017-07-22,2017-05-22,472.0
6khixtad,anna_snelling,gtx_plus_pro,hottechi,prospecting,2017-07-22,2017-05-22,472.0
5c59o9gu,anna_snelling,mg_special,conecom,prospecting,2017-07-22,2017-05-22,472.0
zqrbjvzf,anna_snelling,mg_special,dontechi,prospecting,2017-07-22,2017-05-22,472.0
i93xl6q9,anna_snelling,mg_special,finhigh,prospecting,2017-07-22,2017-05-22,472.0
umd1ba4s,anna_snelling,mg_special,ganjaflex,prospecting,2017-07-22,2017-05-22,472.0
e6dgjsdw,anna_snelling,mg_special,green-plus,prospecting,2017-07-22,2017-05-22,472.0
jhndpi2n,anna_snelling,mg_special,j-texon,prospecting,2017-07-22,2017-05-22,472.0
gi94rtl5,anna_snelling,mg_special,labdrill,prospecting,2017-07-22,2017-05-22,472.0
10aljd82,anna_snelling,mg_special,nam-zim,prospecting,2017-07-22,2017-05-22,472.0
z89nkuc7,anna_snelling,mg_special,plussunin,prospecting,2017-07-22,2017-05-22,472.0
47p0hbnm,anna_snelling,mg_special,plussunin,prospecting,2017-07-22,2017-05-22,472.0
4h8gz075,anna_snelling,mg_special,scotfind,prospecting,2017-07-22,2017-05-22,472.0
udaus3df,anna_snelling,mg_special,sonron,prospecting,2017-07-22,2017-05-22,472.0
f4w7z1uu,anna_snelling,mg_special,vehement_capital_partners,prospecting,2017-07-22,2017-05-22,472.0
dw5bq220,anna_snelling,mg_special,zoomit,prospecting,2017-07-22,2017-05-22,472.0
4enceypg,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
eu4dpjgn,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
426el41a,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
oxklrulk,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
d3zjx20x,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
v9jdj861,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
dyxd1axo,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
jsthyucd,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
jc7ddv56,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
asdr6qez,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
5elmzn3e,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
7q90c2vn,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
zimt5rq2,anna_snelling,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
wtd6o2or,anna_snelling,mg_advanced,betasoloin,prospecting,2017-07-22,2017-05-22,472.0
oeg8qg42,anna_snelling,mg_advanced,bioplex,prospecting,2017-07-22,2017-05-22,472.0
bg0blc6s,anna_snelling,mg_advanced,fasehatice,prospecting,2017-07-22,2017-05-22,472.0
5q2bx622,anna_snelling,mg_advanced,inity,prospecting,2017-07-22,2017-05-22,472.0
rsy2xlkk,anna_snelling,mg_advanced,streethex,prospecting,2017-07-22,2017-05-22,472.0
feeozht8,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
d382n39b,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
yyuj1dcf,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
oh0hj6kk,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
5tgql49j,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
y7wafw9d,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
i8nc3rfb,anna_snelling,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
38k5251h,cecily_lampkin,gtx_basic,fasehatice,prospecting,2017-07-22,2017-05-22,472.0
qr63me8l,cecily_lampkin,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
i79b9kj2,cecily_lampkin,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
labz0ugb,cecily_lampkin,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
3r4w7zvy,cecily_lampkin,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
2szx9b7j,cecily_lampkin,gtx_plus_pro,sunnamplex,prospecting,2017-07-22,2017-05-22,472.0
0zg6u7mq,cecily_lampkin,gtx_plus_pro,hottechi,prospecting,2017-07-22,2017-05-22,472.0
kqpnph8a,cecily_lampkin,gtx_plus_pro,hottechi,prospecting,2017-07-22,2017-05-22,472.0
sgi0vm1f,cecily_lampkin,gtx_plus_pro,hottechi,prospecting,2017-07-22,2017-05-22,472.0
ds5hzhda,cecily_lampkin,mg_special,betatech,prospecting,2017-07-22,2017-05-22,472.0
tlzgg7g5,cecily_lampkin,mg_special,conecom,prospecting,2017-07-22,2017-05-22,472.0
8ni8o26g,cecily_lampkin,mg_special,goodsilron,prospecting,2017-07-22,2017-05-22,472.0
9bm1cgbv,cecily_lampkin,mg_special,sumace,prospecting,2017-07-22,2017-05-22,472.0
gsbuil1e,cecily_lampkin,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
9f9ndo41,cecily_lampkin,mg_special,hottechi,prospecting,2017-07-22,2017-05-22,472.0
iav71bex,cecily_lampkin,mg_advanced,singletechno,prospecting,2017-07-22,2017-05-22,472.0
sje81our,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
r0mbbxl8,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
nr2edmkc,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
su8ftfls,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
61gdyw9t,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
tfcqz28g,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
ixw68x6z,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
f77xd7iz,cecily_lampkin,mg_advanced,hottechi,prospecting,2017-07-22,2017-05-22,472.0
lejwv2y5,darcel_schlecht,gtx_basic,donquadtech,prospecting,2017-07-22,2017-05-22,472.0
caonnfxn,darcel_schlecht,gtx_basic,kinnamplus,prospecting,2017-07-22,2017-05-22,472.0
r8v3ala8,darcel_schlecht,gtx_basic,konmatfix,prospecting,2017-07-22,2017-05-22,472.0
cpeyuw7v,darcel_schlecht,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
5zate1wv,darcel_schlecht,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
r1hfbu5h,darcel_schlecht,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
03p9vxwg,darcel_schlecht,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
rmjg8os2,darcel_schlecht,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
9l0wkmj2,darcel_schlecht,gtx_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
vam56bg4,darcel_schlecht,gtx_plus_basic,acme_corporation,prospecting,2017-07-22,2017-05-22,472.0
ztcqwf53,darcel_schlecht,gtx_plus_basic,faxquote,prospecting,2017-07-22,2017-05-22,472.0
lkdseq2q,darcel_schlecht,gtx_plus_basic,yearin,prospecting,2017-07-22,2017-05-22,472.0
i2leefam,darcel_schlecht,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
1lwg4cof,darcel_schlecht,gtx_plus_basic,hottechi,prospecting,2017-07-22,2017-05-22,472.0
